farm_id,farm_name,region,county,crop_type,acreage,archetype,archetype_id,ffmi_score,tier,tier_classification,pillar_1_score,pillar_2_score,pillar_3_score,pillar_4_score,pillar_5_score,pillar_6_score,pillar_7_score,pillar_8_score
cc3180cb-1fd6-5e63-95d4-363aacd26a24,Bomet Horticulture Farm #0109,Rift Valley,Bomet,Horticulture,2.83,Informal Smallholder,0,6.12,2,Emerging Agribusiness,0.16,0.16,0.32,0.6,0.28,0.32,0.12,0.08
548ca0d0-350a-5b96-9ff7-d2dc21990732,Nyeri Avocado Farm #0110,Central Highlands,Nyeri,Avocado,46.35,Commercial Market Leader,2,19.32,4,Investment Ready Farm,0.76,0.68,0.88,0.8,0.76,0.88,0.8,0.88
27db2805-6979-5ab7-826d-e157e9da6a6e,Lamu Cassava Farm #0111,Coastal Lowlands,Lamu,Cassava,2.61,Informal Smallholder,0,6.0,2,Emerging Agribusiness,0.2,0.12,0.24,0.6,0.16,0.4,0.2,0.08
e20b7bca-0a3d-5387-a7ce-7cf0d74ed8d2,Nyeri Avocado Farm #0112,Central Highlands,Nyeri,Avocado,0.5,Informal Smallholder,0,5.28,2,Emerging Agribusiness,0.16,0.28,0.16,0.44,0.08,0.32,0.2,0.12
c42995b4-cb01-50c1-ad3b-950d6426783c,Kilifi Cassava Farm #0113,Coastal Lowlands,Kilifi,Cassava,0.5,Informal Smallholder,0,5.88,2,Emerging Agribusiness,0.16,0.2,0.24,0.56,0.2,0.32,0.2,0.08
b2d91f7a-c195-558c-8d79-a69f3a0d1dae,Kirinyaga Coffee Farm #0114,Central Highlands,Kirinyaga,Coffee,7.21,Transitioning Agribusiness,1,13.92,3,Structured Farm,0.56,0.44,0.52,0.72,0.56,0.68,0.64,0.52
70e06dfa-5e20-5eb9-b5cd-d53dabc452b8,Kericho Horticulture Farm #0115,Rift Valley,Kericho,Horticulture,0.5,Informal Smallholder,0,4.8,5,Future Ready Farm,0.08,0.16,0.2,0.68,0.04,0.24,0.12,0.08
a96b05fc-0ab1-58f0-97b4-4e15042265e0,Nyeri Tea Farm #0116,Central Highlands,Nyeri,Tea,38.74,Commercial Market Leader,2,19.08,4,Investment Ready Farm,0.6,0.76,0.92,0.8,0.84,0.76,0.88,0.8
35b5a623-6070-5d84-bb3f-abfad2288e35,Uasin Gishu Dairy Farm #0117,Rift Valley,Uasin Gishu,Dairy,6.86,Transitioning Agribusiness,1,12.6,3,Structured Farm,0.64,0.56,0.44,0.68,0.48,0.56,0.48,0.36
046af8e5-fb7a-5d8d-8032-a316ef9e8054,Taita Taveta Cashew Farm #0118,Coastal Lowlands,Taita Taveta,Cashew,8.79,Transitioning Agribusiness,1,11.52,3,Structured Farm,0.52,0.36,0.64,0.6,0.52,0.44,0.52,0.24
8246cbfd-9352-5c22-9ac7-e0d0f64d847e,Kericho Tea Farm #0119,Rift Valley,Kericho,Tea,2.46,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.08,0.16,0.24,0.64,0.16,0.32,0.24,0.08
96eb7acc-e2d0-5d90-a684-62d69928db1a,Bomet Wheat Farm #0120,Rift Valley,Bomet,Wheat,6.07,Transitioning Agribusiness,1,13.08,3,Structured Farm,0.56,0.44,0.6,0.6,0.56,0.64,0.48,0.48
b570d393-f74d-50f1-93b4-6a4a37e564c4,Taita Taveta Coconut Farm #0121,Coastal Lowlands,Taita Taveta,Coconut,3.13,Transitioning Agribusiness,1,14.88,3,Structured Farm,0.56,0.44,0.68,0.72,0.56,0.88,0.72,0.4
f573f9fa-7ed7-57ac-bbfd-24618ebc3551,Nandi Horticulture Farm #0122,Rift Valley,Nandi,Horticulture,1.5,Transitioning Agribusiness,1,12.36,3,Structured Farm,0.4,0.56,0.48,0.76,0.56,0.56,0.4,0.4
45f35cdc-ac39-5ebb-b282-b4801183d0fc,Kitui Cowpeas Farm #0123,Eastern Semi-Arid,Kitui,Cowpeas,3.4,Informal Smallholder,0,4.56,5,Future Ready Farm,0.12,0.2,0.2,0.52,0.12,0.2,0.04,0.12
931f48d6-6a7a-5416-841e-24a5bc731899,Embu Avocado Farm #0124,Central Highlands,Embu,Avocado,1.51,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.28,0.16,0.24,0.6,0.12,0.28,0.16,0.08
3faed9f5-26f1-5831-b6a4-f77ee4589332,Bungoma Poultry Farm #0125,Western Kenya,Bungoma,Poultry,1.33,Informal Smallholder,0,4.32,5,Future Ready Farm,0.0,0.12,0.08,0.52,0.12,0.32,0.2,0.08
8e0ba323-d928-5232-ad87-c7ef72ed12fb,Makueni Sorghum Farm #0126,Eastern Semi-Arid,Makueni,Sorghum,3.17,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.12,0.2,0.36,0.48,0.2,0.08,0.24,0.12
95e53ed5-481d-5cd9-a319-69a1e928c1e6,Machakos Sorghum Farm #0127,Eastern Semi-Arid,Machakos,Sorghum,2.43,Informal Smallholder,0,6.0,2,Emerging Agribusiness,0.08,0.28,0.28,0.6,0.16,0.4,0.12,0.08
fde8e2e3-f978-5ca2-90e1-57921ddf1f7e,Vihiga Sugarcane Farm #0128,Western Kenya,Vihiga,Sugarcane,0.66,Informal Smallholder,0,6.12,2,Emerging Agribusiness,0.16,0.2,0.24,0.64,0.16,0.44,0.2,0.0
d16174e5-6b20-593b-bfec-44c2387590d7,Tharaka Nithi Sorghum Farm #0129,Eastern Semi-Arid,Tharaka Nithi,Sorghum,2.96,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.16,0.24,0.24,0.48,0.12,0.2,0.36,0.04
2d77858a-8dcd-543a-ac32-8c67ccd806b9,Murang'a Horticulture Farm #0130,Central Highlands,Murang'a,Horticulture,7.24,Transitioning Agribusiness,1,12.12,3,Structured Farm,0.44,0.4,0.52,0.76,0.56,0.52,0.56,0.28
e942c15e-ef26-5ac7-a038-0cee4a089fcc,Meru Horticulture Farm #0131,Central Highlands,Meru,Horticulture,1.86,Informal Smallholder,0,4.68,5,Future Ready Farm,0.24,0.04,0.16,0.32,0.16,0.28,0.28,0.08
d6aa6f62-cfb2-56d6-be37-be8aa5ef9c90,Uasin Gishu Tea Farm #0132,Rift Valley,Uasin Gishu,Tea,13.91,Commercial Market Leader,2,19.92,4,Investment Ready Farm,0.92,0.72,0.96,0.76,0.76,0.8,0.96,0.76
27e36994-f83f-5829-b8ae-17b25ec9a747,Murang'a Macadamia Farm #0133,Central Highlands,Murang'a,Macadamia,1.5,Transitioning Agribusiness,1,11.28,3,Structured Farm,0.52,0.44,0.6,0.56,0.36,0.48,0.48,0.32
70f78c30-ecf5-582a-8ca9-9bc3abb92d76,Taita Taveta Coconut Farm #0134,Coastal Lowlands,Taita Taveta,Coconut,2.91,Informal Smallholder,0,5.88,2,Emerging Agribusiness,0.28,0.04,0.32,0.52,0.04,0.32,0.28,0.16
e0fd6565-341b-5faf-862f-c8708408eeec,Kilifi Cassava Farm #0135,Coastal Lowlands,Kilifi,Cassava,1.5,Transitioning Agribusiness,1,11.76,3,Structured Farm,0.36,0.52,0.52,0.64,0.44,0.64,0.64,0.16
0bdfc630-8b60-5edd-b256-5b00feb13144,Siaya Cassava Farm #0136,Western Kenya,Siaya,Cassava,1.15,Informal Smallholder,0,6.72,2,Emerging Agribusiness,0.32,0.2,0.28,0.68,0.2,0.24,0.12,0.2
785b4c0f-e5df-5789-89da-26fe6dda2bc2,Kericho Wheat Farm #0137,Rift Valley,Kericho,Wheat,47.73,Commercial Market Leader,2,20.04,5,Future Ready Farm,0.96,0.76,0.76,0.76,0.84,0.84,0.92,0.84
772eb3aa-afce-565d-8191-48767df1365b,Bomet Wheat Farm #0138,Rift Valley,Bomet,Wheat,1.18,Informal Smallholder,0,4.44,5,Future Ready Farm,0.2,0.16,0.08,0.44,0.2,0.12,0.2,0.08
3116b465-a722-5915-916f-c658fbefe066,Uasin Gishu Dairy Farm #0139,Rift Valley,Uasin Gishu,Dairy,1.5,Transitioning Agribusiness,1,12.48,3,Structured Farm,0.6,0.48,0.6,0.68,0.48,0.6,0.48,0.24
5ed3fc90-e0f5-5f94-9066-84ac5ce9de09,Uasin Gishu Potatoes Farm #0140,Rift Valley,Uasin Gishu,Potatoes,3.84,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.28,0.2,0.24,0.56,0.04,0.32,0.08,0.12
10defaf7-c342-5033-8329-e8ee36fa922d,Kericho Tea Farm #0141,Rift Valley,Kericho,Tea,4.56,Informal Smallholder,0,5.04,2,Emerging Agribusiness,0.12,0.16,0.24,0.64,0.08,0.24,0.08,0.12
a7cd92e1-bfad-55eb-98b3-06195194a2db,Murang'a Coffee Farm #0142,Central Highlands,Murang'a,Coffee,1.8,Informal Smallholder,0,4.32,5,Future Ready Farm,0.24,0.16,0.2,0.32,0.08,0.16,0.12,0.16
79f26a26-a851-5a9b-8814-b1c8c899833b,Lamu Fish Farming Farm #0143,Coastal Lowlands,Lamu,Fish Farming,26.4,Commercial Market Leader,2,20.04,5,Future Ready Farm,0.72,0.64,0.84,0.88,0.96,0.92,0.84,0.88
4a4e2044-cb89-5192-80a2-60b50b9ee098,Murang'a Dairy Farm #0144,Central Highlands,Murang'a,Dairy,5.93,Transitioning Agribusiness,1,12.48,3,Structured Farm,0.4,0.52,0.56,0.72,0.52,0.52,0.52,0.4
7efc102f-ef4b-5fed-91cc-801e75d305d0,Makueni Livestock Farm #0145,Eastern Semi-Arid,Makueni,Livestock,6.4,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.08,0.2,0.28,0.56,0.12,0.28,0.2,0.08
950ef01a-c848-58c1-80c9-413cdf8a559c,Tharaka Nithi Livestock Farm #0146,Eastern Semi-Arid,Tharaka Nithi,Livestock,4.1,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.08,0.16,0.32,0.48,0.2,0.32,0.16,0.12
c9cc0ac5-d3e8-57a6-a121-bcd365ff7a37,Machakos Pigeon Peas Farm #0147,Eastern Semi-Arid,Machakos,Pigeon Peas,0.5,Informal Smallholder,0,4.68,5,Future Ready Farm,0.16,0.2,0.28,0.36,0.16,0.2,0.08,0.12
68e1d28b-aa4e-5bac-9ec8-4a6f0ee74efa,Nandi Horticulture Farm #0148,Rift Valley,Nandi,Horticulture,2.29,Transitioning Agribusiness,1,12.72,3,Structured Farm,0.52,0.44,0.56,0.72,0.56,0.52,0.64,0.28
506e961b-c8b5-5175-9543-17d51f6d8bed,Kirinyaga Avocado Farm #0149,Central Highlands,Kirinyaga,Avocado,3.09,Informal Smallholder,0,4.92,5,Future Ready Farm,0.12,0.24,0.24,0.44,0.08,0.24,0.2,0.08
ba68c7c7-0e46-557d-965c-ab42adb34b4a,Taita Taveta Vegetables Farm #0150,Coastal Lowlands,Taita Taveta,Vegetables,3.45,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.08,0.2,0.24,0.64,0.08,0.24,0.12,0.2
52e6b138-d6f7-528a-8fa3-b84da2cd0cc9,Kwale Cashew Farm #0151,Coastal Lowlands,Kwale,Cashew,7.3,Transitioning Agribusiness,1,12.6,3,Structured Farm,0.52,0.44,0.52,0.68,0.4,0.68,0.56,0.4
87c33ae9-e9ee-57fd-9129-147484c79e1f,Uasin Gishu Dairy Farm #0152,Rift Valley,Uasin Gishu,Dairy,26.15,Commercial Market Leader,2,19.8,4,Investment Ready Farm,0.88,0.68,0.84,0.84,0.84,0.88,0.88,0.76
b316ad12-1865-5c24-9eb8-0850147e8b4c,Kwale Vegetables Farm #0153,Coastal Lowlands,Kwale,Vegetables,3.16,Informal Smallholder,0,5.04,2,Emerging Agribusiness,0.0,0.24,0.32,0.52,0.04,0.36,0.12,0.08
fa88084b-392c-5f03-8c61-f1718b01c8b4,Uasin Gishu Maize Farm #0154,Rift Valley,Uasin Gishu,Maize,4.49,Transitioning Agribusiness,1,13.08,3,Structured Farm,0.48,0.52,0.48,0.8,0.44,0.64,0.52,0.48
92734301-3e1f-581f-b40d-2149ba810277,Taita Taveta Cassava Farm #0155,Coastal Lowlands,Taita Taveta,Cassava,2.42,Informal Smallholder,0,4.92,5,Future Ready Farm,0.12,0.2,0.16,0.48,0.2,0.24,0.12,0.12
0faab241-3ea2-578e-97a0-740822d7c452,Machakos Cowpeas Farm #0156,Eastern Semi-Arid,Machakos,Cowpeas,12.25,Transitioning Agribusiness,1,10.8,3,Structured Farm,0.44,0.48,0.52,0.36,0.48,0.56,0.4,0.36
4f3f5096-b785-5fe7-a6b5-03be737fb1c4,Meru Avocado Farm #0157,Central Highlands,Meru,Avocado,2.51,Informal Smallholder,0,4.8,5,Future Ready Farm,0.04,0.32,0.16,0.48,0.16,0.24,0.12,0.08
84122626-c8c7-5b7e-9fb7-835ec1a7fcad,Nakuru Tea Farm #0158,Rift Valley,Nakuru,Tea,4.42,Transitioning Agribusiness,1,11.52,3,Structured Farm,0.44,0.44,0.52,0.64,0.44,0.6,0.48,0.28
7864dde6-0b10-5a00-88c6-019df87f2bb3,Nyeri Avocado Farm #0159,Central Highlands,Nyeri,Avocado,1.5,Transitioning Agribusiness,1,12.72,3,Structured Farm,0.56,0.6,0.48,0.72,0.44,0.6,0.48,0.36
a5b93dc1-cef0-5d2f-9b76-9cfccb94de12,Bungoma Horticulture Farm #0160,Western Kenya,Bungoma,Horticulture,2.44,Transitioning Agribusiness,1,13.08,3,Structured Farm,0.56,0.6,0.4,0.72,0.48,0.52,0.68,0.4
dbeb8ed0-1ca7-5cb4-adc7-b61f3c0e6125,Kilifi Cashew Farm #0161,Coastal Lowlands,Kilifi,Cashew,0.98,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.2,0.16,0.32,0.48,0.28,0.32,0.08,0.08
b18cc86a-52fa-5ab6-8e1c-ecc44757764e,Kisumu Poultry Farm #0162,Western Kenya,Kisumu,Poultry,19.17,Commercial Market Leader,2,20.88,5,Future Ready Farm,0.88,0.92,0.88,0.8,0.88,0.84,0.88,0.88
d36f1ca3-f56c-55f6-9f18-6c2aa5989bc0,Lamu Vegetables Farm #0163,Coastal Lowlands,Lamu,Vegetables,2.74,Informal Smallholder,0,6.72,2,Emerging Agribusiness,0.24,0.24,0.4,0.52,0.2,0.28,0.2,0.16
ef7dd7a9-a82d-5a96-88e8-6799842d9637,Kericho Maize Farm #0164,Rift Valley,Kericho,Maize,4.57,Informal Smallholder,0,6.36,2,Emerging Agribusiness,0.2,0.2,0.16,0.52,0.2,0.44,0.28,0.12
f52c5f91-8224-59a6-99c8-d5bd731abf0c,Makueni Mangoes Farm #0165,Eastern Semi-Arid,Makueni,Mangoes,8.61,Transitioning Agribusiness,1,11.88,3,Structured Farm,0.52,0.52,0.56,0.6,0.4,0.68,0.4,0.28
42e861f7-a13f-5908-bba6-954a1cc273aa,Kwale Coconut Farm #0166,Coastal Lowlands,Kwale,Coconut,2.98,Informal Smallholder,0,5.28,2,Emerging Agribusiness,0.32,0.28,0.32,0.4,0.04,0.2,0.08,0.12
36fdb6ad-b04a-5685-9ead-4cfdf121dfe9,Kiambu Dairy Farm #0167,Central Highlands,Kiambu,Dairy,7.92,Transitioning Agribusiness,1,12.12,3,Structured Farm,0.48,0.56,0.48,0.56,0.36,0.6,0.64,0.36
820e982e-221b-535b-8f9a-76604375632b,Taita Taveta Coconut Farm #0168,Coastal Lowlands,Taita Taveta,Coconut,4.58,Transitioning Agribusiness,1,12.0,3,Structured Farm,0.48,0.48,0.68,0.6,0.32,0.48,0.44,0.52
3ce478f4-c8f1-59e2-b3f9-1cdd222276f1,Kwale Cassava Farm #0169,Coastal Lowlands,Kwale,Cassava,0.71,Informal Smallholder,0,5.04,2,Emerging Agribusiness,0.16,0.16,0.24,0.44,0.12,0.32,0.12,0.12
f060c5a5-19da-553e-a621-3097b0bbad6e,Kilifi Fish Farming Farm #0170,Coastal Lowlands,Kilifi,Fish Farming,12.25,Commercial Market Leader,2,20.52,5,Future Ready Farm,0.92,0.8,0.88,0.8,0.96,0.88,0.84,0.76
2ea3383a-aa4e-5c00-afa9-69fa5190c582,Kisumu Dairy Farm #0171,Western Kenya,Kisumu,Dairy,4.51,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.16,0.04,0.24,0.68,0.28,0.24,0.12,0.04
8a1f1edf-043e-5fcd-a0a3-9274aa2f0d5b,Murang'a Horticulture Farm #0172,Central Highlands,Murang'a,Horticulture,4.22,Transitioning Agribusiness,1,11.52,3,Structured Farm,0.56,0.4,0.48,0.68,0.52,0.36,0.52,0.32
29d6b6f1-4222-5ba8-8ad4-1cf9d7c84249,Makueni Livestock Farm #0173,Eastern Semi-Arid,Makueni,Livestock,1.95,Informal Smallholder,0,7.08,2,Emerging Agribusiness,0.4,0.28,0.32,0.6,0.24,0.24,0.16,0.12
934777b7-2572-5847-9336-f4b3ecdbce22,Embu Dairy Farm #0174,Central Highlands,Embu,Dairy,36.85,Commercial Market Leader,2,19.56,4,Investment Ready Farm,0.84,0.72,0.92,0.72,0.84,0.8,0.96,0.72
0cbaac27-d408-5697-87e6-eab064628af0,Murang'a Macadamia Farm #0175,Central Highlands,Murang'a,Macadamia,3.67,Informal Smallholder,0,6.36,2,Emerging Agribusiness,0.16,0.24,0.32,0.6,0.16,0.52,0.04,0.08
9a64b4be-a06e-5e1c-8bca-4494fa5b7d0c,Murang'a Tea Farm #0176,Central Highlands,Murang'a,Tea,2.08,Informal Smallholder,0,3.84,1,Informal Farm,0.04,0.04,0.16,0.6,0.12,0.04,0.16,0.12
ece669d3-c548-5130-9ccd-5825753657a3,Bomet Maize Farm #0177,Rift Valley,Bomet,Maize,3.26,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.16,0.32,0.16,0.56,0.08,0.16,0.28,0.08
d3afa609-d27c-54d0-9e7f-094ec310f17f,Kisumu Dairy Farm #0178,Western Kenya,Kisumu,Dairy,28.46,Commercial Market Leader,2,18.96,4,Investment Ready Farm,0.88,0.64,0.88,0.84,0.68,0.76,0.96,0.68
f4e6b7ae-c0ff-533e-818c-dcb0fc0a0962,Makueni Mangoes Farm #0179,Eastern Semi-Arid,Makueni,Mangoes,20.75,Commercial Market Leader,2,19.08,4,Investment Ready Farm,0.8,0.72,0.96,0.8,0.76,0.8,0.84,0.68
fd791216-9785-5830-b79a-45ec8c7c9ca0,Kirinyaga Macadamia Farm #0180,Central Highlands,Kirinyaga,Macadamia,9.85,Transitioning Agribusiness,1,11.4,3,Structured Farm,0.36,0.52,0.48,0.56,0.44,0.6,0.4,0.44
429ed824-cc50-5448-a78c-3c9c7c57a89a,Embu Tea Farm #0181,Central Highlands,Embu,Tea,38.08,Commercial Market Leader,2,19.8,4,Investment Ready Farm,0.88,0.88,0.8,0.72,0.76,0.84,0.88,0.84
ff813166-e5bc-5d66-b26b-b9e8336bde7a,Murang'a Macadamia Farm #0182,Central Highlands,Murang'a,Macadamia,13.43,Commercial Market Leader,2,19.68,4,Investment Ready Farm,0.92,0.8,0.88,0.8,0.88,0.8,0.8,0.68
6a41889f-4816-54c5-955a-02c4636179dd,Kirinyaga Tea Farm #0183,Central Highlands,Kirinyaga,Tea,1.53,Transitioning Agribusiness,1,11.28,3,Structured Farm,0.52,0.44,0.44,0.52,0.48,0.56,0.48,0.32
9436b2da-6141-5d5c-9e64-0632c069fecf,Bomet Potatoes Farm #0184,Rift Valley,Bomet,Potatoes,3.15,Informal Smallholder,0,5.16,2,Emerging Agribusiness,0.16,0.2,0.2,0.6,0.2,0.12,0.16,0.08
111c7a61-ebb9-5412-8ecf-c7e8310ce5bc,Trans Nzoia Potatoes Farm #0185,Rift Valley,Trans Nzoia,Potatoes,1.71,Transitioning Agribusiness,1,13.2,3,Structured Farm,0.56,0.4,0.68,0.64,0.44,0.56,0.68,0.44
82def4b3-014c-5cf4-8631-c3012532ffe0,Vihiga Horticulture Farm #0186,Western Kenya,Vihiga,Horticulture,6.13,Transitioning Agribusiness,1,11.64,3,Structured Farm,0.44,0.4,0.52,0.68,0.52,0.56,0.32,0.44
e7aa63d4-ac4b-528b-8a59-5ebec00bd803,Siaya Dairy Farm #0187,Western Kenya,Siaya,Dairy,1.91,Informal Smallholder,0,4.8,5,Future Ready Farm,0.04,0.12,0.2,0.6,0.2,0.2,0.12,0.12
791962d6-269d-5a4d-b4c4-90293420d91a,Nyeri Avocado Farm #0188,Central Highlands,Nyeri,Avocado,0.91,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.16,0.28,0.16,0.4,0.2,0.28,0.24,0.08
ca49fac6-82f1-58ba-a097-2401a36af906,Tharaka Nithi Pigeon Peas Farm #0189,Eastern Semi-Arid,Tharaka Nithi,Pigeon Peas,8.64,Transitioning Agribusiness,1,11.76,3,Structured Farm,0.28,0.4,0.56,0.72,0.52,0.64,0.44,0.36
6493022c-bad9-5a85-9d20-249d70927971,Murang'a Coffee Farm #0190,Central Highlands,Murang'a,Coffee,1.02,Informal Smallholder,0,5.16,2,Emerging Agribusiness,0.16,0.28,0.12,0.4,0.2,0.32,0.16,0.08
847831bf-d59b-5852-ae2b-2c3e113412bf,Kakamega Cassava Farm #0191,Western Kenya,Kakamega,Cassava,12.14,Commercial Market Leader,2,18.6,4,Investment Ready Farm,0.88,0.76,0.72,0.72,0.84,0.68,0.92,0.68
6cf4cdd3-ebc6-5a96-8067-05a20ca3bcb9,Trans Nzoia Dairy Farm #0192,Rift Valley,Trans Nzoia,Dairy,0.5,Informal Smallholder,0,5.16,2,Emerging Agribusiness,0.12,0.12,0.24,0.64,0.12,0.16,0.24,0.08
3e3b7304-9238-5e6e-b0eb-b77a781483ad,Bungoma Sugarcane Farm #0193,Western Kenya,Bungoma,Sugarcane,2.75,Informal Smallholder,0,5.16,2,Emerging Agribusiness,0.24,0.24,0.2,0.44,0.16,0.16,0.2,0.08
fc932c68-1ecc-5c7e-8bbe-25152b53dec8,Murang'a Macadamia Farm #0194,Central Highlands,Murang'a,Macadamia,6.2,Transitioning Agribusiness,1,12.12,3,Structured Farm,0.48,0.44,0.56,0.64,0.44,0.52,0.48,0.48
4c0c5a89-08d6-51b2-b7d6-1b6e416a709d,Machakos Green Grams Farm #0195,Eastern Semi-Arid,Machakos,Green Grams,0.5,Informal Smallholder,0,6.24,2,Emerging Agribusiness,0.24,0.32,0.32,0.52,0.08,0.36,0.12,0.12
995a55a3-d146-585a-87c9-5118d0b77f3c,Bungoma Maize Farm #0196,Western Kenya,Bungoma,Maize,1.08,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.12,0.12,0.32,0.44,0.08,0.44,0.16,0.12
575833be-de97-5eed-adcd-fcc2f47f04cb,Busia Cassava Farm #0197,Western Kenya,Busia,Cassava,5.62,Transitioning Agribusiness,1,12.12,3,Structured Farm,0.56,0.68,0.36,0.8,0.4,0.56,0.36,0.32
3f9b2066-fd06-5b2f-8c04-36a331bb38dd,Kirinyaga Macadamia Farm #0198,Central Highlands,Kirinyaga,Macadamia,15.79,Commercial Market Leader,2,20.04,5,Future Ready Farm,0.8,0.76,0.84,0.8,0.88,0.96,0.8,0.84
5104ff55-1c2e-5569-9140-5bc6a2942e3f,Machakos Livestock Farm #0199,Eastern Semi-Arid,Machakos,Livestock,1.71,Informal Smallholder,0,4.44,5,Future Ready Farm,0.12,0.28,0.16,0.44,0.04,0.28,0.08,0.08
5b948dd8-0f12-5a36-bc2d-30f3a5de3027,Makueni Cowpeas Farm #0200,Eastern Semi-Arid,Makueni,Cowpeas,3.1,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.2,0.16,0.28,0.6,0.16,0.24,0.12,0.16
677f7e39-1428-57b0-b686-8c03f355e468,Bungoma Sugarcane Farm #0201,Western Kenya,Bungoma,Sugarcane,3.19,Transitioning Agribusiness,1,12.12,3,Structured Farm,0.56,0.32,0.6,0.68,0.6,0.64,0.32,0.32
62745e2d-1128-5c44-b299-2928e6652093,Nakuru Dairy Farm #0202,Rift Valley,Nakuru,Dairy,24.87,Commercial Market Leader,2,19.32,4,Investment Ready Farm,0.68,0.92,0.8,0.76,0.84,0.8,0.92,0.72
e3a76b96-96cc-5639-9d66-eb109c1abe38,Nyeri Horticulture Farm #0203,Central Highlands,Nyeri,Horticulture,5.43,Transitioning Agribusiness,1,13.56,3,Structured Farm,0.56,0.36,0.6,0.64,0.44,0.68,0.68,0.56
fd50398b-72dc-5086-9ccf-bc6b6bb79b9c,Makueni Pigeon Peas Farm #0204,Eastern Semi-Arid,Makueni,Pigeon Peas,2.58,Informal Smallholder,0,4.08,5,Future Ready Farm,0.16,0.2,0.08,0.36,0.16,0.08,0.28,0.04
270aaae6-000b-5993-a607-748960bf0c78,Lamu Cassava Farm #0205,Coastal Lowlands,Lamu,Cassava,2.98,Informal Smallholder,0,5.88,2,Emerging Agribusiness,0.28,0.28,0.24,0.6,0.04,0.28,0.12,0.12
8ec468db-0022-5d96-ac4a-2bd19b238b0f,Bomet Wheat Farm #0206,Rift Valley,Bomet,Wheat,3.1,Informal Smallholder,0,5.64,2,Emerging Agribusiness,0.2,0.28,0.36,0.52,0.12,0.2,0.08,0.12
339740f4-70c6-5cad-b9d7-78c4f68a49ef,Bomet Potatoes Farm #0207,Rift Valley,Bomet,Potatoes,3.34,Informal Smallholder,0,5.04,2,Emerging Agribusiness,0.12,0.28,0.16,0.52,0.12,0.32,0.08,0.08
fd3d3ace-78eb-5825-b921-c6681b8613d9,Kwale Coconut Farm #0208,Coastal Lowlands,Kwale,Coconut,4.75,Transitioning Agribusiness,1,11.88,3,Structured Farm,0.4,0.64,0.64,0.8,0.36,0.48,0.52,0.12
409ba0aa-4af9-55f0-971c-10f56c81c860,Kitui Cowpeas Farm #0209,Eastern Semi-Arid,Kitui,Cowpeas,1.07,Informal Smallholder,0,4.44,5,Future Ready Farm,0.12,0.12,0.28,0.4,0.2,0.24,0.04,0.08
a5d41f19-a7ca-55c8-94da-f9ca2aafe8a0,Kiambu Tea Farm #0210,Central Highlands,Kiambu,Tea,2.06,Transitioning Agribusiness,1,12.6,3,Structured Farm,0.44,0.4,0.6,0.64,0.44,0.72,0.52,0.44
a21ae073-4f4a-5a1b-b73a-4bcdb031200b,Nakuru Horticulture Farm #0211,Rift Valley,Nakuru,Horticulture,12.55,Transitioning Agribusiness,1,12.24,3,Structured Farm,0.36,0.44,0.52,0.56,0.6,0.56,0.52,0.52
80acd08d-0910-5c12-adb2-d677d1151df3,Uasin Gishu Tea Farm #0212,Rift Valley,Uasin Gishu,Tea,3.86,Transitioning Agribusiness,1,13.2,3,Structured Farm,0.48,0.56,0.72,0.64,0.44,0.64,0.64,0.28
62ce5c42-7417-5522-bb8f-191e519c679b,Machakos Livestock Farm #0213,Eastern Semi-Arid,Machakos,Livestock,3.0,Informal Smallholder,0,5.64,2,Emerging Agribusiness,0.16,0.12,0.44,0.48,0.08,0.32,0.2,0.08
593fe80c-f9b1-5f91-9762-73fbcdfcc5a9,Lamu Cashew Farm #0214,Coastal Lowlands,Lamu,Cashew,8.36,Transitioning Agribusiness,1,11.4,3,Structured Farm,0.48,0.48,0.6,0.6,0.44,0.48,0.4,0.32
20197ce0-fb40-5a49-b537-a12ea1ec4653,Kirinyaga Coffee Farm #0215,Central Highlands,Kirinyaga,Coffee,5.19,Transitioning Agribusiness,1,12.12,3,Structured Farm,0.48,0.52,0.48,0.56,0.56,0.56,0.48,0.4
85fff2c3-eead-5005-88a1-d71f740f7436,Kiambu Horticulture Farm #0216,Central Highlands,Kiambu,Horticulture,3.92,Transitioning Agribusiness,1,11.4,3,Structured Farm,0.48,0.4,0.6,0.6,0.36,0.6,0.52,0.24
f065b8d6-e5de-5afe-a42e-2971d90fafd1,Machakos Mangoes Farm #0217,Eastern Semi-Arid,Machakos,Mangoes,2.13,Informal Smallholder,0,4.68,5,Future Ready Farm,0.08,0.28,0.12,0.6,0.08,0.2,0.16,0.04
