farm_id,assessment_id,farm_name,region,county,crop_type,acreage,latitude,longitude,farmer_experience_years,is_coop_member,archetype,archetype_id,ffmi_score,tier,tier_classification,pillar_1_score,pillar_2_score,pillar_3_score,pillar_4_score,pillar_5_score,pillar_6_score,pillar_7_score,pillar_8_score,q_P1.1.1,q_P1.1.2,q_P1.1.3,q_P1.1.4,q_P1.1.5,q_P1.2.1,q_P1.2.2,q_P1.2.3,q_P1.2.4,q_P1.2.5,q_P1.3.1,q_P1.3.2,q_P1.3.3,q_P1.3.4,q_P1.3.5,q_P1.4.1,q_P1.4.2,q_P1.4.3,q_P1.4.4,q_P1.4.5,q_P1.5.1,q_P1.5.2,q_P1.5.3,q_P1.5.4,q_P1.5.5,q_P2.1.1,q_P2.1.2,q_P2.1.3,q_P2.1.4,q_P2.1.5,q_P2.2.1,q_P2.2.2,q_P2.2.3,q_P2.2.4,q_P2.2.5,q_P2.3.1,q_P2.3.2,q_P2.3.3,q_P2.3.4,q_P2.3.5,q_P2.4.1,q_P2.4.2,q_P2.4.3,q_P2.4.4,q_P2.4.5,q_P2.5.1,q_P2.5.2,q_P2.5.3,q_P2.5.4,q_P2.5.5,q_P3.1.1,q_P3.1.2,q_P3.1.3,q_P3.1.4,q_P3.1.5,q_P3.2.1,q_P3.2.2,q_P3.2.3,q_P3.2.4,q_P3.2.5,q_P3.3.1,q_P3.3.2,q_P3.3.3,q_P3.3.4,q_P3.3.5,q_P3.4.1,q_P3.4.2,q_P3.4.3,q_P3.4.4,q_P3.4.5,q_P3.5.1,q_P3.5.2,q_P3.5.3,q_P3.5.4,q_P3.5.5,q_P4.1.1,q_P4.1.2,q_P4.1.3,q_P4.1.4,q_P4.1.5,q_P4.2.1,q_P4.2.2,q_P4.2.3,q_P4.2.4,q_P4.2.5,q_P4.3.1,q_P4.3.2,q_P4.3.3,q_P4.3.4,q_P4.3.5,q_P4.4.1,q_P4.4.2,q_P4.4.3,q_P4.4.4,q_P4.4.5,q_P4.5.1,q_P4.5.2,q_P4.5.3,q_P4.5.4,q_P4.5.5,q_P5.1.1,q_P5.1.2,q_P5.1.3,q_P5.1.4,q_P5.1.5,q_P5.2.1,q_P5.2.2,q_P5.2.3,q_P5.2.4,q_P5.2.5,q_P5.3.1,q_P5.3.2,q_P5.3.3,q_P5.3.4,q_P5.3.5,q_P5.4.1,q_P5.4.2,q_P5.4.3,q_P5.4.4,q_P5.4.5,q_P5.5.1,q_P5.5.2,q_P5.5.3,q_P5.5.4,q_P5.5.5,q_P6.1.1,q_P6.1.2,q_P6.1.3,q_P6.1.4,q_P6.1.5,q_P6.2.1,q_P6.2.2,q_P6.2.3,q_P6.2.4,q_P6.2.5,q_P6.3.1,q_P6.3.2,q_P6.3.3,q_P6.3.4,q_P6.3.5,q_P6.4.1,q_P6.4.2,q_P6.4.3,q_P6.4.4,q_P6.4.5,q_P6.5.1,q_P6.5.2,q_P6.5.3,q_P6.5.4,q_P6.5.5,q_P7.1.1,q_P7.1.2,q_P7.1.3,q_P7.1.4,q_P7.1.5,q_P7.2.1,q_P7.2.2,q_P7.2.3,q_P7.2.4,q_P7.2.5,q_P7.3.1,q_P7.3.2,q_P7.3.3,q_P7.3.4,q_P7.3.5,q_P7.4.1,q_P7.4.2,q_P7.4.3,q_P7.4.4,q_P7.4.5,q_P7.5.1,q_P7.5.2,q_P7.5.3,q_P7.5.4,q_P7.5.5,q_P8.1.1,q_P8.1.2,q_P8.1.3,q_P8.1.4,q_P8.1.5,q_P8.2.1,q_P8.2.2,q_P8.2.3,q_P8.2.4,q_P8.2.5,q_P8.3.1,q_P8.3.2,q_P8.3.3,q_P8.3.4,q_P8.3.5,q_P8.4.1,q_P8.4.2,q_P8.4.3,q_P8.4.4,q_P8.4.5,q_P8.5.1,q_P8.5.2,q_P8.5.3,q_P8.5.4,q_P8.5.5
369a61c6-bf35-5c4b-ade8-47a954c2e092,5cf95b42-744d-5a96-a242-5adcd4064eae,Kirinyaga Coffee Farm #0223,Central Highlands,Kirinyaga,Coffee,6.72,0.051178,37.717958,13,True,Transitioning Agribusiness,1,11.04,3,Structured Farm,0.44,0.56,0.72,0.48,0.32,0.52,0.44,0.2,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
f459649c-fe0c-5c1a-b4ec-e865adaa6191,e54779c2-ecf8-5ca6-a7e9-f2194a648b3d,Taita Taveta Cashew Farm #0224,Coastal Lowlands,Taita Taveta,Cashew,36.6,-4.039207,40.151863,10,True,Commercial Market Leader,2,20.64,5,Future Ready Farm,0.84,0.8,0.88,0.88,0.88,0.96,0.88,0.76,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1
1612a12c-3cc1-58c1-9c45-6b47a0605104,95e0631f-d403-5bd3-ac9d-69472ac1dcb9,Kilifi Fish Farming Farm #0225,Coastal Lowlands,Kilifi,Fish Farming,3.13,-3.406501,40.414419,2,True,Informal Smallholder,0,4.8,5,Future Ready Farm,0.04,0.24,0.28,0.36,0.16,0.2,0.2,0.12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0ac9c68b-5147-57ec-8815-927a87a819a3,a47d6af6-b6ba-5bf5-8d68-ef671e0ca453,Kericho Dairy Farm #0226,Rift Valley,Kericho,Dairy,35.45,0.459881,35.551493,9,False,Commercial Market Leader,2,20.76,5,Future Ready Farm,0.96,0.72,0.88,0.96,0.88,0.88,0.92,0.72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0
21cebda7-6202-5da8-882b-9a0d125897e6,23044eeb-3ef5-57f9-8eef-f1717cbdb0a7,Nakuru Tea Farm #0227,Rift Valley,Nakuru,Tea,0.5,-0.046411,36.070001,10,False,Informal Smallholder,0,5.88,2,Emerging Agribusiness,0.16,0.24,0.28,0.48,0.2,0.36,0.12,0.12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd96ec3d-3e5f-539a-bb7d-e2b707b1ebce,d72c33ce-dae5-5f5c-95c4-864487f27cc9,Kisumu Dairy Farm #0228,Western Kenya,Kisumu,Dairy,1.56,-0.080257,34.061426,17,True,Transitioning Agribusiness,1,11.16,3,Structured Farm,0.48,0.36,0.48,0.72,0.36,0.4,0.56,0.36,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
72d4ff5e-1129-5d48-ada0-501cb6d31ce8,4e171e09-26f0-5108-ac13-dc52a7305afe,Machakos Pigeon Peas Farm #0229,Eastern Semi-Arid,Machakos,Pigeon Peas,8.95,-1.806335,37.466203,12,True,Transitioning Agribusiness,1,12.12,3,Structured Farm,0.56,0.32,0.48,0.68,0.4,0.64,0.64,0.32,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
75b88d89-58b3-5e7f-8d20-606fb70b12c9,c27bbc26-cc91-56dd-8303-8b3bac7a2926,Trans Nzoia Maize Farm #0230,Rift Valley,Trans Nzoia,Maize,3.56,1.226932,35.385195,9,False,Informal Smallholder,0,4.92,5,Future Ready Farm,0.08,0.12,0.24,0.52,0.2,0.24,0.16,0.08,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a3443671-cb43-5351-a27c-4ca75777a431,ecdcf8bc-35e9-5c51-a623-7cb05011a52d,Taita Taveta Fish Farming Farm #0231,Coastal Lowlands,Taita Taveta,Fish Farming,1.55,-3.693096,38.856442,12,False,Informal Smallholder,0,5.04,2,Emerging Agribusiness,0.24,0.12,0.2,0.52,0.04,0.28,0.12,0.16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
007362a9-9127-5709-9b3f-0aa9efdab8c0,9f1105fc-ba9f-579e-b79a-9ea238605820,Kakamega Dairy Farm #0232,Western Kenya,Kakamega,Dairy,2.45,-0.203584,34.921738,17,False,Informal Smallholder,0,7.2,2,Emerging Agribusiness,0.24,0.16,0.32,0.64,0.24,0.4,0.2,0.2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
23dccb67-d0a2-5cf5-9425-2bf30f4f6e68,ef85c172-5b1d-5c36-b4ce-983b1755f126,Nyeri Horticulture Farm #0233,Central Highlands,Nyeri,Horticulture,5.0,-1.286686,37.045005,12,True,Commercial Market Leader,2,20.64,5,Future Ready Farm,0.88,0.88,0.88,0.92,0.88,0.72,0.92,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
2433cd43-92d9-530e-967e-a7e81d83bcbf,40d658eb-2eba-5215-9b56-843e01650e8c,Kilifi Cassava Farm #0234,Coastal Lowlands,Kilifi,Cassava,4.8,-2.641719,38.958497,4,True,Transitioning Agribusiness,1,11.64,3,Structured Farm,0.36,0.56,0.6,0.64,0.48,0.4,0.56,0.28,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
0743abea-9ee6-5380-9b77-b7a24b6523c5,4a7e5ab6-3f2d-5556-91d2-bcadc8027576,Kwale Cassava Farm #0235,Coastal Lowlands,Kwale,Cassava,12.93,-3.385207,38.569345,8,True,Commercial Market Leader,2,19.8,4,Investment Ready Farm,0.68,0.88,0.92,0.76,0.88,0.8,0.96,0.72,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0
4ae36f3e-0533-58b8-b566-bb277f022c75,675d9d03-80dc-52b4-8ec8-8efe783b0a16,Nyeri Coffee Farm #0236,Central Highlands,Nyeri,Coffee,3.26,0.110142,37.405161,19,True,Transitioning Agribusiness,1,12.0,3,Structured Farm,0.36,0.68,0.52,0.8,0.4,0.4,0.44,0.4,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0
7af32a6e-405d-5a69-93b0-ff5774ac71ab,6db16390-f6ca-50bc-b478-7f9aa4384edb,Kwale Fish Farming Farm #0237,Coastal Lowlands,Kwale,Fish Farming,2.25,-2.004509,39.103615,1,True,Informal Smallholder,0,5.16,2,Emerging Agribusiness,0.04,0.16,0.36,0.4,0.24,0.24,0.12,0.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
343f8120-2d77-58f9-9d8d-50b2dcd79b6c,22e3f85e-4e78-5f36-b493-25c34c423cee,Trans Nzoia Tea Farm #0238,Rift Valley,Trans Nzoia,Tea,2.5,0.315307,35.599592,1,True,Transitioning Agribusiness,1,11.16,3,Structured Farm,0.4,0.28,0.64,0.8,0.28,0.6,0.44,0.28,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
8310e16f-8f7c-50a0-ac11-fa4b4c17437e,b9e11187-c47f-5ed7-929b-182df0cb998a,Kakamega Dairy Farm #0239,Western Kenya,Kakamega,Dairy,3.58,0.388366,34.267877,4,False,Informal Smallholder,0,4.92,5,Future Ready Farm,0.16,0.08,0.16,0.48,0.28,0.16,0.24,0.08,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
79221b52-2669-5631-810e-68ef3fe3b42b,93b3065f-01fd-51c5-9f11-bbb8af5acad4,Nyeri Tea Farm #0240,Central Highlands,Nyeri,Tea,1.23,-0.332508,36.987183,15,True,Informal Smallholder,0,4.92,5,Future Ready Farm,0.24,0.2,0.24,0.48,0.2,0.08,0.16,0.04,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d829d6f2-c21e-529f-80bb-8a33765065f7,4c3a2884-d3a6-50f0-bf19-82297711ff92,Machakos Mangoes Farm #0241,Eastern Semi-Arid,Machakos,Mangoes,10.94,-2.023251,37.75897,16,True,Transitioning Agribusiness,1,11.76,3,Structured Farm,0.36,0.36,0.52,0.8,0.44,0.4,0.64,0.4,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0
c77cc8bb-6564-5b3f-927a-ef0bd0a437a7,4812622e-2b55-519f-9901-dac41a8b41aa,Vihiga Maize Farm #0242,Western Kenya,Vihiga,Maize,6.89,-0.235269,34.638455,4,True,Transitioning Agribusiness,1,12.0,3,Structured Farm,0.32,0.52,0.64,0.64,0.48,0.56,0.64,0.2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
386ef9b2-b588-5480-836d-0f0ece223005,79b749d8-b692-572f-93bd-11f8f61b8cf0,Kwale Cassava Farm #0243,Coastal Lowlands,Kwale,Cassava,1.36,-4.517386,39.228349,15,False,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.12,0.24,0.24,0.56,0.16,0.28,0.12,0.08,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
