farm_id,farm_name,region,crop_type,acreage,log_acreage,ffmi_score,tier,tier_classification,pillar_1_smart_farming,pillar_2_renewable_energy,pillar_3_food_safety,pillar_4_climate_resilience,pillar_5_business_performance,pillar_6_human_capital,pillar_7_market_access,pillar_8_investment_readiness,priority_gap_depth,pillar_variance,climate_shock_index,market_volatility_index,historical_delta_ffmi,previous_ffmi_score,vulnerability_score,risk_label,risk_category
87a336ee-c8a3-5e6c-af0a-467f62cc4408,Taita Taveta Cassava Farm #0088,Coastal Lowlands,Cassava,0.5,0.4055,6.6,2,Emerging Agribusiness,0.2,0.36,0.2,0.6,0.2,0.28,0.24,0.12,0.12,0.1392,0.3348,0.6079,0.1511,6.4489,0.6017,2,High Risk
1583c52c-7f9d-5ac7-849b-4626055494c6,Embu Macadamia Farm #0089,Central Highlands,Macadamia,0.5,0.4055,5.28,2,Emerging Agribusiness,0.04,0.28,0.16,0.48,0.16,0.32,0.24,0.08,0.04,0.1327,0.2242,0.1282,1.6245,3.6555,0.5217,2,High Risk
853fdd6f-30ab-5e34-b39d-dc05ad99190f,Kwale Fish Farming Farm #0090,Coastal Lowlands,Fish Farming,10.09,2.406,11.52,3,Structured Farm,0.64,0.32,0.48,0.48,0.44,0.56,0.48,0.44,0.32,0.0872,0.6142,0.2426,2.562,8.958,0.5422,1,Medium Risk
803ad5b6-6214-5c07-94dd-ab24790049cc,Tharaka Nithi Sorghum Farm #0091,Eastern Semi-Arid,Sorghum,1.61,0.9594,4.8,5,Future Ready Farm,0.16,0.2,0.16,0.56,0.16,0.2,0.12,0.04,0.04,0.1442,0.7089,0.6015,-0.0576,4.8576,0.769,2,High Risk
7e608219-3ce4-559d-ac9f-56af6118ae0e,Kwale Vegetables Farm #0092,Coastal Lowlands,Vegetables,7.88,2.1838,10.92,3,Structured Farm,0.4,0.32,0.48,0.68,0.44,0.52,0.56,0.24,0.24,0.1295,0.3559,0.4324,1.0179,9.9021,0.4322,2,High Risk
88a6ec55-3636-53d3-9d47-db0e25248842,Trans Nzoia Tea Farm #0093,Rift Valley,Tea,1.12,0.7514,4.44,5,Future Ready Farm,0.08,0.16,0.16,0.48,0.16,0.32,0.04,0.08,0.04,0.137,0.313,0.4042,0.3004,4.1396,0.679,2,High Risk
33fac84f-4e59-55bc-880a-b4b3e4f6bf99,Bungoma Sugarcane Farm #0094,Western Kenya,Sugarcane,2.03,1.1086,5.52,2,Emerging Agribusiness,0.12,0.2,0.24,0.68,0.12,0.32,0.16,0.0,0.0,0.1916,0.2934,0.2807,-0.7117,6.2317,0.5974,2,High Risk
808ea3de-d98b-5b16-a08f-edee089ec49e,Tharaka Nithi Livestock Farm #0095,Eastern Semi-Arid,Livestock,3.52,1.5085,4.8,5,Future Ready Farm,0.08,0.28,0.2,0.56,0.12,0.28,0.08,0.0,0.0,0.1649,0.7163,0.3916,1.0501,3.7499,0.684,2,High Risk
ede91749-8b0a-50c2-a403-f42e87f96fec,Bungoma Cassava Farm #0096,Western Kenya,Cassava,5.77,1.9125,12.72,3,Structured Farm,0.52,0.52,0.68,0.48,0.44,0.56,0.48,0.56,0.44,0.0686,0.1733,0.4229,3.4892,9.2308,0.4581,1,Medium Risk
4c3cb467-2b01-588d-b2cc-8130772c7b39,Bungoma Maize Farm #0097,Western Kenya,Maize,0.5,0.4055,4.8,5,Future Ready Farm,0.2,0.12,0.12,0.52,0.12,0.32,0.16,0.04,0.04,0.1428,0.1393,0.4673,-1.3132,6.1132,0.5804,2,High Risk
2659476b-967e-5a10-8f7a-17394979ffd5,Kirinyaga Macadamia Farm #0098,Central Highlands,Macadamia,3.64,1.5347,5.4,2,Emerging Agribusiness,0.08,0.28,0.32,0.36,0.16,0.2,0.4,0.0,0.0,0.1311,0.3541,0.4202,1.1411,4.2589,0.659,2,High Risk
26d08bc9-3308-54e4-8ffb-443aa733f37c,Vihiga Maize Farm #0099,Western Kenya,Maize,2.03,1.1086,5.88,2,Emerging Agribusiness,0.24,0.28,0.24,0.44,0.2,0.24,0.16,0.16,0.16,0.0835,0.2377,0.2422,1.3852,4.4948,0.5358,2,High Risk
69debbed-73c3-5924-9553-9755a7f97382,Taita Taveta Vegetables Farm #0100,Coastal Lowlands,Vegetables,19.9,3.0397,19.56,4,Investment Ready Farm,0.72,0.8,0.96,0.92,0.68,0.92,0.88,0.64,0.64,0.1148,0.6966,0.4491,4.6239,14.9361,0.2939,0,Low Risk
c7967544-4a7b-5993-8cee-8d365e412840,Meru Coffee Farm #0101,Central Highlands,Coffee,24.59,3.2422,19.56,4,Investment Ready Farm,0.84,0.8,0.72,0.8,0.88,0.84,0.84,0.8,0.72,0.0444,0.4124,0.4241,4.2315,15.3285,0.2747,0,Low Risk
e362e9d5-a95a-57cc-9097-f1dc374d8874,Vihiga Horticulture Farm #0102,Western Kenya,Horticulture,8.15,2.2138,10.44,3,Structured Farm,0.28,0.32,0.6,0.68,0.48,0.44,0.4,0.28,0.28,0.1377,0.3201,0.4029,4.0448,6.3952,0.4444,1,Medium Risk
b00f83d1-b9eb-52ec-b709-0fb937859127,Kwale Coconut Farm #0103,Coastal Lowlands,Coconut,3.26,1.4493,6.84,2,Emerging Agribusiness,0.32,0.28,0.32,0.6,0.2,0.16,0.24,0.16,0.16,0.1333,0.6653,0.2639,1.908,4.932,0.6351,2,High Risk
0f5ce9e8-a75c-55a6-bde9-4a3a551c8e09,Kericho Wheat Farm #0104,Rift Valley,Wheat,38.1,3.6661,20.4,5,Future Ready Farm,0.76,0.92,0.92,0.8,0.92,0.92,0.88,0.68,0.68,0.0866,0.2968,0.3973,3.5887,16.8113,0.2364,0,Low Risk
4c1565b6-6199-54db-a894-c4abf0997132,Lamu Vegetables Farm #0105,Coastal Lowlands,Vegetables,2.13,1.141,12.12,3,Structured Farm,0.44,0.6,0.52,0.72,0.48,0.52,0.36,0.4,0.36,0.1076,0.5504,0.4241,2.5355,9.5845,0.5098,1,Medium Risk
70ae28cf-c522-5728-913f-371e129b5675,Kericho Horticulture Farm #0106,Rift Valley,Horticulture,2.56,1.2698,12.24,3,Structured Farm,0.36,0.36,0.6,0.68,0.44,0.64,0.68,0.32,0.32,0.1453,0.4653,0.3708,2.1778,10.0622,0.4805,1,Medium Risk
ab770a9a-85d9-51bc-96e3-2fa539a62224,Nandi Wheat Farm #0107,Rift Valley,Wheat,0.5,0.4055,4.8,5,Future Ready Farm,0.2,0.2,0.2,0.44,0.12,0.28,0.08,0.08,0.08,0.1114,0.2657,0.3381,-1.4713,6.2713,0.6372,2,High Risk
552fdd5d-91da-5cbd-8678-712fbaa7920d,Tharaka Nithi Sorghum Farm #0108,Eastern Semi-Arid,Sorghum,0.5,0.4055,6.0,2,Emerging Agribusiness,0.24,0.24,0.16,0.76,0.08,0.32,0.08,0.12,0.08,0.2086,0.7722,0.5266,1.5671,4.4329,0.6124,2,High Risk
cc3180cb-1fd6-5e63-95d4-363aacd26a24,Bomet Horticulture Farm #0109,Rift Valley,Horticulture,2.83,1.3429,6.12,2,Emerging Agribusiness,0.16,0.16,0.32,0.6,0.28,0.32,0.12,0.08,0.08,0.1561,0.2594,0.3214,-1.3646,7.4846,0.5768,2,High Risk
548ca0d0-350a-5b96-9ff7-d2dc21990732,Nyeri Avocado Farm #0110,Central Highlands,Avocado,46.35,3.8576,19.32,4,Investment Ready Farm,0.76,0.68,0.88,0.8,0.76,0.88,0.8,0.88,0.68,0.0676,0.3252,0.1307,2.9182,16.4018,0.2318,0,Low Risk
27db2805-6979-5ab7-826d-e157e9da6a6e,Lamu Cassava Farm #0111,Coastal Lowlands,Cassava,2.61,1.2837,6.0,2,Emerging Agribusiness,0.2,0.12,0.24,0.6,0.16,0.4,0.2,0.08,0.08,0.1597,0.3088,0.3165,1.3152,4.6848,0.6194,2,High Risk
e20b7bca-0a3d-5387-a7ce-7cf0d74ed8d2,Nyeri Avocado Farm #0112,Central Highlands,Avocado,0.5,0.4055,5.28,2,Emerging Agribusiness,0.16,0.28,0.16,0.44,0.08,0.32,0.2,0.12,0.08,0.1114,0.3586,0.2381,-0.0536,5.3336,0.5784,2,High Risk
c42995b4-cb01-50c1-ad3b-950d6426783c,Kilifi Cassava Farm #0113,Coastal Lowlands,Cassava,0.5,0.4055,5.88,2,Emerging Agribusiness,0.16,0.2,0.24,0.56,0.2,0.32,0.2,0.08,0.08,0.1348,0.5959,0.6421,-0.307,6.187,0.645,2,High Risk
b2d91f7a-c195-558c-8d79-a69f3a0d1dae,Kirinyaga Coffee Farm #0114,Central Highlands,Coffee,7.21,2.1054,13.92,3,Structured Farm,0.56,0.44,0.52,0.72,0.56,0.68,0.64,0.52,0.44,0.0872,0.2136,0.3532,2.9857,10.9343,0.3357,1,Medium Risk
70e06dfa-5e20-5eb9-b5cd-d53dabc452b8,Kericho Horticulture Farm #0115,Rift Valley,Horticulture,0.5,0.4055,4.8,5,Future Ready Farm,0.08,0.16,0.2,0.68,0.04,0.24,0.12,0.08,0.04,0.1918,0.216,0.2089,0.1389,4.6611,0.6022,2,High Risk
a96b05fc-0ab1-58f0-97b4-4e15042265e0,Nyeri Tea Farm #0116,Central Highlands,Tea,38.74,3.6824,19.08,4,Investment Ready Farm,0.6,0.76,0.92,0.8,0.84,0.76,0.88,0.8,0.6,0.0904,0.2567,0.4171,1.5821,17.4979,0.3723,0,Low Risk
35b5a623-6070-5d84-bb3f-abfad2288e35,Uasin Gishu Dairy Farm #0117,Rift Valley,Dairy,6.86,2.0618,12.6,3,Structured Farm,0.64,0.56,0.44,0.68,0.48,0.56,0.48,0.36,0.36,0.0989,0.3336,0.3519,3.6806,8.9194,0.3335,1,Medium Risk
046af8e5-fb7a-5d8d-8032-a316ef9e8054,Taita Taveta Cashew Farm #0118,Coastal Lowlands,Cashew,8.79,2.2814,11.52,3,Structured Farm,0.52,0.36,0.64,0.6,0.52,0.44,0.52,0.24,0.24,0.1217,0.6358,0.3638,3.6466,7.8734,0.4393,2,High Risk
8246cbfd-9352-5c22-9ac7-e0d0f64d847e,Kericho Tea Farm #0119,Rift Valley,Tea,2.46,1.2413,5.76,2,Emerging Agribusiness,0.08,0.16,0.24,0.64,0.16,0.32,0.24,0.08,0.08,0.1697,0.2889,0.3118,0.1411,5.6189,0.5934,2,High Risk
96eb7acc-e2d0-5d90-a684-62d69928db1a,Bomet Wheat Farm #0120,Rift Valley,Wheat,6.07,1.9559,13.08,3,Structured Farm,0.56,0.44,0.6,0.6,0.56,0.64,0.48,0.48,0.44,0.0661,0.1641,0.3306,0.5451,12.5349,0.4198,1,Medium Risk
b570d393-f74d-50f1-93b4-6a4a37e564c4,Taita Taveta Coconut Farm #0121,Coastal Lowlands,Coconut,3.13,1.4183,14.88,3,Structured Farm,0.56,0.44,0.68,0.72,0.56,0.88,0.72,0.4,0.4,0.1497,0.5864,0.4358,2.9836,11.8964,0.3781,1,Medium Risk
f573f9fa-7ed7-57ac-bbfd-24618ebc3551,Nandi Horticulture Farm #0122,Rift Valley,Horticulture,1.5,0.9163,12.36,3,Structured Farm,0.4,0.56,0.48,0.76,0.56,0.56,0.4,0.4,0.4,0.1157,0.3558,0.239,1.0571,11.3029,0.4358,1,Medium Risk
45f35cdc-ac39-5ebb-b282-b4801183d0fc,Kitui Cowpeas Farm #0123,Eastern Semi-Arid,Cowpeas,3.4,1.4816,4.56,5,Future Ready Farm,0.12,0.2,0.2,0.52,0.12,0.2,0.04,0.12,0.04,0.1353,0.5342,0.6321,1.4143,3.1457,0.6489,2,High Risk
931f48d6-6a7a-5416-841e-24a5bc731899,Embu Avocado Farm #0124,Central Highlands,Avocado,1.51,0.9203,5.76,2,Emerging Agribusiness,0.28,0.16,0.24,0.6,0.12,0.28,0.16,0.08,0.08,0.1523,0.3064,0.1704,0.8853,4.8747,0.5842,2,High Risk
3faed9f5-26f1-5831-b6a4-f77ee4589332,Bungoma Poultry Farm #0125,Western Kenya,Poultry,1.33,0.8459,4.32,5,Future Ready Farm,0.0,0.12,0.08,0.52,0.12,0.32,0.2,0.08,0.0,0.1562,0.2816,0.4388,0.3228,3.9972,0.5796,2,High Risk
8e0ba323-d928-5232-ad87-c7ef72ed12fb,Makueni Sorghum Farm #0126,Eastern Semi-Arid,Sorghum,3.17,1.4279,5.4,2,Emerging Agribusiness,0.12,0.2,0.36,0.48,0.2,0.08,0.24,0.12,0.08,0.1264,0.6962,0.6056,-0.5456,5.9456,0.7069,2,High Risk
95e53ed5-481d-5cd9-a319-69a1e928c1e6,Machakos Sorghum Farm #0127,Eastern Semi-Arid,Sorghum,2.43,1.2326,6.0,2,Emerging Agribusiness,0.08,0.28,0.28,0.6,0.16,0.4,0.12,0.08,0.08,0.1694,0.9494,0.4787,0.6737,5.3263,0.7442,2,High Risk
fde8e2e3-f978-5ca2-90e1-57921ddf1f7e,Vihiga Sugarcane Farm #0128,Western Kenya,Sugarcane,0.66,0.5068,6.12,2,Emerging Agribusiness,0.16,0.2,0.24,0.64,0.16,0.44,0.2,0.0,0.0,0.1843,0.5504,0.2617,0.7095,5.4105,0.6058,2,High Risk
d16174e5-6b20-593b-bfec-44c2387590d7,Tharaka Nithi Sorghum Farm #0129,Eastern Semi-Arid,Sorghum,2.96,1.3762,5.52,2,Emerging Agribusiness,0.16,0.24,0.24,0.48,0.12,0.2,0.36,0.04,0.04,0.1292,0.926,0.5547,1.1644,4.3556,0.7476,2,High Risk
2d77858a-8dcd-543a-ac32-8c67ccd806b9,Murang'a Horticulture Farm #0130,Central Highlands,Horticulture,7.24,2.109,12.12,3,Structured Farm,0.44,0.4,0.52,0.76,0.56,0.52,0.56,0.28,0.28,0.1311,0.1668,0.2727,2.4371,9.6829,0.46,1,Medium Risk
e942c15e-ef26-5ac7-a038-0cee4a089fcc,Meru Horticulture Farm #0131,Central Highlands,Horticulture,1.86,1.0508,4.68,5,Future Ready Farm,0.24,0.04,0.16,0.32,0.16,0.28,0.28,0.08,0.04,0.0947,0.3497,0.1979,1.1812,3.4988,0.6375,2,High Risk
d6aa6f62-cfb2-56d6-be37-be8aa5ef9c90,Uasin Gishu Tea Farm #0132,Rift Valley,Tea,13.91,2.702,19.92,4,Investment Ready Farm,0.92,0.72,0.96,0.76,0.76,0.8,0.96,0.76,0.72,0.0933,0.3521,0.4326,3.7691,16.1509,0.2609,0,Low Risk
27e36994-f83f-5829-b8ae-17b25ec9a747,Murang'a Macadamia Farm #0133,Central Highlands,Macadamia,1.5,0.9163,11.28,3,Structured Farm,0.52,0.44,0.6,0.56,0.36,0.48,0.48,0.32,0.32,0.0889,0.4189,0.33,2.7485,8.5315,0.4905,1,Medium Risk
70f78c30-ecf5-582a-8ca9-9bc3abb92d76,Taita Taveta Coconut Farm #0134,Coastal Lowlands,Coconut,2.91,1.3635,5.88,2,Emerging Agribusiness,0.28,0.04,0.32,0.52,0.04,0.32,0.28,0.16,0.04,0.1502,0.4261,0.5093,-1.2027,7.0827,0.6772,2,High Risk
e0fd6565-341b-5faf-862f-c8708408eeec,Kilifi Cassava Farm #0135,Coastal Lowlands,Cassava,1.5,0.9163,11.76,3,Structured Farm,0.36,0.52,0.52,0.64,0.44,0.64,0.64,0.16,0.16,0.1572,0.6392,0.4432,0.9481,10.8119,0.5436,2,High Risk
0bdfc630-8b60-5edd-b256-5b00feb13144,Siaya Cassava Farm #0136,Western Kenya,Cassava,1.15,0.7655,6.72,2,Emerging Agribusiness,0.32,0.2,0.28,0.68,0.2,0.24,0.12,0.2,0.12,0.1612,0.4694,0.4352,0.8059,5.9141,0.6368,2,High Risk
785b4c0f-e5df-5789-89da-26fe6dda2bc2,Kericho Wheat Farm #0137,Rift Valley,Wheat,47.73,3.8863,20.04,5,Future Ready Farm,0.96,0.76,0.76,0.76,0.84,0.84,0.92,0.84,0.76,0.0705,0.2709,0.3422,1.4109,18.6291,0.2909,0,Low Risk
772eb3aa-afce-565d-8191-48767df1365b,Bomet Wheat Farm #0138,Rift Valley,Wheat,1.18,0.7793,4.44,5,Future Ready Farm,0.2,0.16,0.08,0.44,0.2,0.12,0.2,0.08,0.08,0.1076,0.1734,0.4715,1.7476,2.6924,0.5764,2,High Risk
3116b465-a722-5915-916f-c658fbefe066,Uasin Gishu Dairy Farm #0139,Rift Valley,Dairy,1.5,0.9163,12.48,3,Structured Farm,0.6,0.48,0.6,0.68,0.48,0.6,0.48,0.24,0.24,0.1265,0.3166,0.4071,4.416,8.064,0.4455,2,High Risk
5ed3fc90-e0f5-5f94-9066-84ac5ce9de09,Uasin Gishu Potatoes Farm #0140,Rift Valley,Potatoes,3.84,1.5769,5.52,2,Emerging Agribusiness,0.28,0.2,0.24,0.56,0.04,0.32,0.08,0.12,0.04,0.1546,0.2111,0.4114,-0.8324,6.3524,0.6189,2,High Risk
10defaf7-c342-5033-8329-e8ee36fa922d,Kericho Tea Farm #0141,Rift Valley,Tea,4.56,1.7156,5.04,2,Emerging Agribusiness,0.12,0.16,0.24,0.64,0.08,0.24,0.08,0.12,0.08,0.1729,0.3428,0.4452,1.8521,3.1879,0.5748,2,High Risk
a7cd92e1-bfad-55eb-98b3-06195194a2db,Murang'a Coffee Farm #0142,Central Highlands,Coffee,1.8,1.0296,4.32,5,Future Ready Farm,0.24,0.16,0.2,0.32,0.08,0.16,0.12,0.16,0.08,0.0693,0.2097,0.2123,1.9363,2.3837,0.5837,2,High Risk
79f26a26-a851-5a9b-8814-b1c8c899833b,Lamu Fish Farming Farm #0143,Coastal Lowlands,Fish Farming,26.4,3.3105,20.04,5,Future Ready Farm,0.72,0.64,0.84,0.88,0.96,0.92,0.84,0.88,0.64,0.0989,0.444,0.453,2.3508,17.6892,0.3019,0,Low Risk
4a4e2044-cb89-5192-80a2-60b50b9ee098,Murang'a Dairy Farm #0144,Central Highlands,Dairy,5.93,1.9359,12.48,3,Structured Farm,0.4,0.52,0.56,0.72,0.52,0.52,0.52,0.4,0.4,0.0938,0.3403,0.3709,3.022,9.458,0.4161,1,Medium Risk
7efc102f-ef4b-5fed-91cc-801e75d305d0,Makueni Livestock Farm #0145,Eastern Semi-Arid,Livestock,6.4,2.0015,5.4,2,Emerging Agribusiness,0.08,0.2,0.28,0.56,0.12,0.28,0.2,0.08,0.08,0.1469,0.6301,0.601,1.3164,4.0836,0.6462,2,High Risk
950ef01a-c848-58c1-80c9-413cdf8a559c,Tharaka Nithi Livestock Farm #0146,Eastern Semi-Arid,Livestock,4.1,1.6292,5.52,2,Emerging Agribusiness,0.08,0.16,0.32,0.48,0.2,0.32,0.16,0.12,0.08,0.1245,0.4742,0.2508,1.9991,3.5209,0.6274,2,High Risk
c9cc0ac5-d3e8-57a6-a121-bcd365ff7a37,Machakos Pigeon Peas Farm #0147,Eastern Semi-Arid,Pigeon Peas,0.5,0.4055,4.68,5,Future Ready Farm,0.16,0.2,0.28,0.36,0.16,0.2,0.08,0.12,0.08,0.0835,0.6066,0.6422,-0.1884,4.8684,0.7355,2,High Risk
68e1d28b-aa4e-5bac-9ec8-4a6f0ee74efa,Nandi Horticulture Farm #0148,Rift Valley,Horticulture,2.29,1.1909,12.72,3,Structured Farm,0.52,0.44,0.56,0.72,0.56,0.52,0.64,0.28,0.28,0.1229,0.1918,0.3669,1.6594,11.0606,0.3679,1,Medium Risk
506e961b-c8b5-5175-9543-17d51f6d8bed,Kirinyaga Avocado Farm #0149,Central Highlands,Avocado,3.09,1.4085,4.92,5,Future Ready Farm,0.12,0.24,0.24,0.44,0.08,0.24,0.2,0.08,0.08,0.1103,0.3714,0.2088,-1.4166,6.3366,0.6381,2,High Risk
ba68c7c7-0e46-557d-965c-ab42adb34b4a,Taita Taveta Vegetables Farm #0150,Coastal Lowlands,Vegetables,3.45,1.4929,5.4,2,Emerging Agribusiness,0.08,0.2,0.24,0.64,0.08,0.24,0.12,0.2,0.08,0.1684,0.6466,0.3501,1.1373,4.2627,0.6335,2,High Risk
52e6b138-d6f7-528a-8fa3-b84da2cd0cc9,Kwale Cashew Farm #0151,Coastal Lowlands,Cashew,7.3,2.1163,12.6,3,Structured Farm,0.52,0.44,0.52,0.68,0.4,0.68,0.56,0.4,0.4,0.1048,0.689,0.3186,1.8232,10.7768,0.5525,1,Medium Risk
87c33ae9-e9ee-57fd-9129-147484c79e1f,Uasin Gishu Dairy Farm #0152,Rift Valley,Dairy,26.15,3.3014,19.8,4,Investment Ready Farm,0.88,0.68,0.84,0.84,0.84,0.88,0.88,0.76,0.68,0.0661,0.3993,0.1186,3.4196,16.3804,0.2534,0,Low Risk
b316ad12-1865-5c24-9eb8-0850147e8b4c,Kwale Vegetables Farm #0153,Coastal Lowlands,Vegetables,3.16,1.4255,5.04,2,Emerging Agribusiness,0.0,0.24,0.32,0.52,0.04,0.36,0.12,0.08,0.0,0.1694,0.6073,0.369,-1.2577,6.2977,0.7487,2,High Risk
fa88084b-392c-5f03-8c61-f1718b01c8b4,Uasin Gishu Maize Farm #0154,Rift Valley,Maize,4.49,1.7029,13.08,3,Structured Farm,0.48,0.52,0.48,0.8,0.44,0.64,0.52,0.48,0.44,0.1112,0.3651,0.4539,4.0089,9.0711,0.4184,1,Medium Risk
92734301-3e1f-581f-b40d-2149ba810277,Taita Taveta Cassava Farm #0155,Coastal Lowlands,Cassava,2.42,1.2296,4.92,5,Future Ready Farm,0.12,0.2,0.16,0.48,0.2,0.24,0.12,0.12,0.12,0.1121,0.3661,0.4324,-1.0229,5.9429,0.581,2,High Risk
0faab241-3ea2-578e-97a0-740822d7c452,Machakos Cowpeas Farm #0156,Eastern Semi-Arid,Cowpeas,12.25,2.584,10.8,3,Structured Farm,0.44,0.48,0.52,0.36,0.48,0.56,0.4,0.36,0.36,0.0686,0.8504,0.3468,1.2652,9.5348,0.6067,1,Medium Risk
4f3f5096-b785-5fe7-a6b5-03be737fb1c4,Meru Avocado Farm #0157,Central Highlands,Avocado,2.51,1.2556,4.8,5,Future Ready Farm,0.04,0.32,0.16,0.48,0.16,0.24,0.12,0.08,0.04,0.1342,0.5886,0.316,1.7333,3.0667,0.616,2,High Risk
84122626-c8c7-5b7e-9fb7-835ec1a7fcad,Nakuru Tea Farm #0158,Rift Valley,Tea,4.42,1.6901,11.52,3,Structured Farm,0.44,0.44,0.52,0.64,0.44,0.6,0.48,0.28,0.28,0.1039,0.2351,0.2965,3.1733,8.3467,0.4294,1,Medium Risk
7864dde6-0b10-5a00-88c6-019df87f2bb3,Nyeri Avocado Farm #0159,Central Highlands,Avocado,1.5,0.9163,12.72,3,Structured Farm,0.56,0.6,0.48,0.72,0.44,0.6,0.48,0.36,0.36,0.1054,0.2427,0.0747,1.1082,11.6118,0.3189,1,Medium Risk
a5b93dc1-cef0-5d2f-9b76-9cfccb94de12,Bungoma Horticulture Farm #0160,Western Kenya,Horticulture,2.44,1.2355,13.08,3,Structured Farm,0.56,0.6,0.4,0.72,0.48,0.52,0.68,0.4,0.4,0.1112,0.6168,0.3294,4.4632,8.6168,0.4049,1,Medium Risk
dbeb8ed0-1ca7-5cb4-adc7-b61f3c0e6125,Kilifi Cashew Farm #0161,Coastal Lowlands,Cashew,0.98,0.6831,5.76,2,Emerging Agribusiness,0.2,0.16,0.32,0.48,0.28,0.32,0.08,0.08,0.08,0.1281,0.4497,0.4984,0.4798,5.2802,0.6724,2,High Risk
b18cc86a-52fa-5ab6-8e1c-ecc44757764e,Kisumu Poultry Farm #0162,Western Kenya,Poultry,19.17,3.0042,20.88,5,Future Ready Farm,0.88,0.92,0.88,0.8,0.88,0.84,0.88,0.88,0.8,0.0332,0.5167,0.5288,4.5387,16.3413,0.2721,0,Low Risk
d36f1ca3-f56c-55f6-9f18-6c2aa5989bc0,Lamu Vegetables Farm #0163,Coastal Lowlands,Vegetables,2.74,1.3191,6.72,2,Emerging Agribusiness,0.24,0.24,0.4,0.52,0.2,0.28,0.2,0.16,0.16,0.1131,0.6382,0.4204,0.2764,6.4436,0.641,2,High Risk
ef7dd7a9-a82d-5a96-88e8-6799842d9637,Kericho Maize Farm #0164,Rift Valley,Maize,4.57,1.7174,6.36,2,Emerging Agribusiness,0.2,0.2,0.16,0.52,0.2,0.44,0.28,0.12,0.12,0.1326,0.2435,0.263,0.5893,5.7707,0.6193,2,High Risk
f52c5f91-8224-59a6-99c8-d5bd731abf0c,Makueni Mangoes Farm #0165,Eastern Semi-Arid,Mangoes,8.61,2.2628,11.88,3,Structured Farm,0.52,0.52,0.56,0.6,0.4,0.68,0.4,0.28,0.28,0.1199,0.614,0.8001,2.1917,9.6883,0.5751,1,Medium Risk
42e861f7-a13f-5908-bba6-954a1cc273aa,Kwale Coconut Farm #0166,Coastal Lowlands,Coconut,2.98,1.3813,5.28,2,Emerging Agribusiness,0.32,0.28,0.32,0.4,0.04,0.2,0.08,0.12,0.04,0.1217,0.6028,0.4267,-0.244,5.524,0.6564,2,High Risk
36fdb6ad-b04a-5685-9ead-4cfdf121dfe9,Kiambu Dairy Farm #0167,Central Highlands,Dairy,7.92,2.1883,12.12,3,Structured Farm,0.48,0.56,0.48,0.56,0.36,0.6,0.64,0.36,0.36,0.0979,0.4293,0.3926,3.0362,9.0838,0.5394,1,Medium Risk
820e982e-221b-535b-8f9a-76604375632b,Taita Taveta Coconut Farm #0168,Coastal Lowlands,Coconut,4.58,1.7192,12.0,3,Structured Farm,0.48,0.48,0.68,0.6,0.32,0.48,0.44,0.52,0.32,0.1,0.7814,0.4763,3.3417,8.6583,0.538,1,Medium Risk
3ce478f4-c8f1-59e2-b3f9-1cdd222276f1,Kwale Cassava Farm #0169,Coastal Lowlands,Cassava,0.71,0.5365,5.04,2,Emerging Agribusiness,0.16,0.16,0.24,0.44,0.12,0.32,0.12,0.12,0.12,0.1091,0.6738,0.6045,-0.9385,5.9785,0.7303,2,High Risk
f060c5a5-19da-553e-a621-3097b0bbad6e,Kilifi Fish Farming Farm #0170,Coastal Lowlands,Fish Farming,12.25,2.584,20.52,5,Future Ready Farm,0.92,0.8,0.88,0.8,0.96,0.88,0.84,0.76,0.76,0.063,0.4768,0.4621,4.4913,16.0287,0.3166,0,Low Risk
2ea3383a-aa4e-5c00-afa9-69fa5190c582,Kisumu Dairy Farm #0171,Western Kenya,Dairy,4.51,1.7066,5.4,2,Emerging Agribusiness,0.16,0.04,0.24,0.68,0.28,0.24,0.12,0.04,0.04,0.1918,0.2648,0.2418,0.7736,4.6264,0.5929,2,High Risk
8a1f1edf-043e-5fcd-a0a3-9274aa2f0d5b,Murang'a Horticulture Farm #0172,Central Highlands,Horticulture,4.22,1.6525,11.52,3,Structured Farm,0.56,0.4,0.48,0.68,0.52,0.36,0.52,0.32,0.32,0.1095,0.2345,0.3486,3.2353,8.2847,0.4371,1,Medium Risk
29d6b6f1-4222-5ba8-8ad4-1cf9d7c84249,Makueni Livestock Farm #0173,Eastern Semi-Arid,Livestock,1.95,1.0818,7.08,2,Emerging Agribusiness,0.4,0.28,0.32,0.6,0.24,0.24,0.16,0.12,0.12,0.1413,0.5573,0.3993,-1.1433,8.2233,0.6409,2,High Risk
934777b7-2572-5847-9336-f4b3ecdbce22,Embu Dairy Farm #0174,Central Highlands,Dairy,36.85,3.6336,19.56,4,Investment Ready Farm,0.84,0.72,0.92,0.72,0.84,0.8,0.96,0.72,0.72,0.087,0.1132,0.3319,1.9213,17.6387,0.2567,0,Low Risk
0cbaac27-d408-5697-87e6-eab064628af0,Murang'a Macadamia Farm #0175,Central Highlands,Macadamia,3.67,1.5412,6.36,2,Emerging Agribusiness,0.16,0.24,0.32,0.6,0.16,0.52,0.04,0.08,0.04,0.1897,0.2909,0.2973,-0.0928,6.4528,0.6288,2,High Risk
